Title,Company,Job description,Requirements,Categories,Link
SAMSUNG מחפשת טכנאי סלולר לסניף טבריה!,סאני תקשורת,"תיאור משרה - איתור תקלות ותיקון מכשירי טלפון סלולריים בדרג א’-ב’. - תפעול תוכנות ניהול, תוכנות תמיכה בטלפונים, OFFICE. - אחריות על מלאי החלפים בסניף. - מתן שירות ללקוחות בנושאים טכניים. - עמידה ביעדי איכות, תפוקות, שביעות רצון לקוחות, זמני תיקון. - משרה מלאה, ימים א'-ו'.  תנאים שווים במיוחד! • חברות במועדון ""HITECH-ZONE"" החל מהיום הראשון! • כרטיס סיבוס המקנה תקציב ארוחות חודשי על חשבוננו. • מתנות שוות בתאריכים הכי חשובים לכם בשנה.","דרישות התפקיד - ניסיון ממעבדה סלולארית או תעודת טכנאי/ת סלולר - חובה. - אנגלית טכנית - חובה. - אוריינטציה שירותית ומכירתית. - יכולת עבודה בלחץ, סדר וארגון. - נכונות לשעות נוספות על פי הצורך.",בעלי מקצוע & טכנאי/ת סלולר & טכנאי/ת,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-611233-%D7%A1%D7%A7%D7%99%D7%99%D7%9C%D7%A7%D7%A1-%D7%A7%D7%95%D7%A8%D7%A4%D7%95%D7%A8%D7%99%D7%99%D7%A9%D7%9F/
לנמל הדרום דרוש /ה תומך /ת אפליקטיבי /ת PCA,נמל הדרום HCT,"תיאור משרה תמיכת חדר הבקרה, מתן מענה בזמן אמת למקרים תפעוליים שדרושים תיקונים ב-DB או בדיקות מורכבות (בלוגים וכו). בעת תקלה באחריות התומך האפליקטיבי לקבל את תיאור המקרה מחדר הבקרה , לזהות את סביבת העבודה הנדרשת לתפעול התקלה והפעלת הגורמים הרלוונטים תוך שמירה על ההנחיות והנהלים.","דרישות התפקיד תואר הנדסאי רלוונטי לתחום מערכות מידע. ניסיון בהטמעת מערכות תפעוליות מורכבות בארגונים, משלבות תוכנה, חומרה, ממשקים שונים. הבנה טכנולוגיות בתשתיות, פרוטוקולי תקשורת, רשתות. אנגלית ברמה גבוהה (כתיבה ודיבור). ידע בכתיבת שאילתות ועבודה עם בסיס נתונים הרצת SP ( SQL server ). ניידות חובה. נכונות לעבודה במשמרות 24/6 ללא שבתות.",הייטק-כללי & HELP DESK / תמיכה & משרות הייטק כללי & איש/ת IT,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-3220541-hct-%D7%94%D7%93%D7%A8%D7%95%D7%9D-%D7%A7%D7%95%D7%A0%D7%98%D7%99%D7%99%D7%A0%D7%A8-%D7%98%D7%A8%D7%9E%D7%99%D7%A0%D7%9C/
עובד/ת אחזקה כללי/ת למגדל העסקים גב ים בהרצליה,"~ אלקטרה בע""מ ~","תיאור משרה קבוצת אלקטרה מגייסת עובד/ת אחזקה כללי/ת למגדל העסקים גב ים בהרצליה באלקטרה FM הזדמנות מעולה להצטרף לחברה תאגידית ומובילה בתחומיה בתפקיד מאתגר ומעניין!  *רכישת ידע מקצועי בתחום שלא ניתן ללמוד בשום מקום אחר* *עובד אלקטרה מהיום הראשון* *תנאים מצוינים למתאימים*  תיאור התפקיד: ביצוע עבודות אחזקה מונעת ואחזקת שבר במבנים. עבודות אחזקה כלליות כמו: צבע, אינסטלציה, גבס, שפכטל, תיקונים קלים ועוד. הזמנה וליווי של קבלנים נותני שירות למערכות בקומות האחזקה.",דרישות התפקיד - בעל/ת ניסיון מוכח של שנתיים לפחות באחזקת מבנים - חובה - מכוונות ויכולת עבודה עצמאית - חובה - זמינות להקפצות במקרים חריגים – חובה - רישיון נהיגה,בעלי מקצוע & אינסטלציה & אחזקה & צבעים,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-2963072-%D6%B0%D6%B0~-%D7%90%D7%9C%D7%A7%D7%98%D7%A8%D7%94-~/
דרוש/ה איש/ת אחזקה למפעל תעשייתי המייצר מוצרי בטון,חסוי,"תיאור משרה לחברת סלע מוצרי בטון דרוש מנהל אחזקה בכיר עם ידע במערכות פנאומטיות והידראוליות לטיפול ואחזקת מכונות בקווי הייצור. אחריות על התחזוקה השוטפת אחזקה כללית. ביצוע עבודות אחזקה וטיפול בקריאות השונות, ניהול צוותי אחזקה במגוון תפקידים, ניהול מערך האחזקה במפעל, ניהול צוות עובדים במחלקה.",דרישות התפקיד נכונות לעבודה פיזית. ניסיון כמנהל אחזקה. ניסיון בהידראוליקה - יתרון. ניסיון בחשמל - יתרון. ניסיון במפעל ייצור - יתרון. תנאים טובים למתאימים. משרה מלאה לטווח ארוך.,תעשיה / ייצור & מפעיל/ת מכונות & תחזוקה & תעשיה / ייצור - ניהול,https://www.drushim.co.il/job/30554131/3cd9d61e/
דרוש מהנדס/ת לחברת מיזוג אוויר,- חסוי -,"תיאור משרה למחלקת הנדסה דרוש מהנדס/ת לתפקיד עם אחריות גדולה על פעילות תכנון, אישורי ציוד שוטפת וניהול מחלקת פרויקטים. התפקיד כולל: עריכת טבלאות השוואה, כתיבת ניירת טכנית, תמחור בין ספקים, בדיקת והכנה חומר טכני לאישור יועצים, הכנת תיקי מתקן, ניתוח כמויות מתוכניות.",דרישות התפקיד תואר בהנדסה- חובה,הנדסה & מהנדס/ת מכונות & הנדסאי/ת מכונות & מהנדס/ת מיזוג אוויר,https://www.drushim.co.il/job/30554378/d8a7367d/
מרכיב/ה מתחיל/ה מעליות,"- אלקטרה בע""מ -","תיאור משרה אלקטרה מעליות מגייסת מרכיבי/ות מעליות לאזור המרכז וירושלים. תפקיד בהכשרה אשר בסופו ניתן לרכוש מקצוע בתחום! יש לך רקע או אוריינטציה טכנית? זה הזמן להתברג בעולם המעליות. התפקיד כולל הרכבת המעלית בשטח, קריאת שרטוטים, עבודה עם כלים שונים ועיסוק במכאניקה וחשמל. עבודה במשרה מלאה- ימי א'-ה' 7:30-16:45 + שעות נוספות. קליטה ישירה כעובדי/ות אלקטרה החל מהיום הראשון",דרישות התפקיד ניסיון קודם בעבודה פיזית/טכנית/חשמלית/מכאנית- יתרון נכונות לעבודה פיזית מאומצת בשטח רישיון חשמל-יתרון,בעלי מקצוע & מתקינים & טכנאי/ת מעליות,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-2963091--%D7%90%D7%9C%D7%A7%D7%98%D7%A8%D7%94--/
מנהל/ת מחלקת פרויקטים בתחום כיבוי וגילוי אש,"~ אלקטרה בע""מ ~","תיאור משרה מנהל/ת מחלקת פרויקטים בתחום כיבוי וגילוי אש תיאור המשרה – קבוצת אלקטרה מגייסת מנהל/ת מחלקת פרויקטים בתחום כיבוי וגילוי אש בחברת Field service (אלקטרה פז). התפקיד כולל ניהול מחלקה עסקית ותפעולית במחזור מכירות גדול, ניהול מנהלי פרויקטים וקבלני משנה. מענה למכרזים, תכנון, תפעול ומעקב אחר פרויקטים בשווי כספי גבוה משלב ההגשה ועד סיום ומסירה ללקוח.","דרישות התפקיד ניסיון והיכרות רבת שנים ומעמיקה עם שוק שירותי מערכות כיבוי וגילוי אש – חובה יכולת הובלה של מנהלים, עובדים וספקים יכולת עבודה בצוות ושיתופי פעולה עסקיים עם יחידות / חברות אחרות ניסיון בבניית תוכנית עבודה ויישומן תואר ראשון – יתרון משמעותי",בעלי מקצוע & אחזקה & טכנאי/ת & אחר,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-2963072-%D6%B0%D6%B0~-%D7%90%D7%9C%D7%A7%D7%98%D7%A8%D7%94-~/
דרושים/ות עובדי/ות אחזקה ולוגיסטיקה לארגון ממשלתי,- חסוי -,"תיאור משרה לארגון ממשלתי גדול ומסווג דרושים/ות לתפקיד לוגיסטי - שינוע של ציוד, הקמת אירועים, העברת ציוד ומשרדים, מחסנאות ועוד במתקן במרכז הארץ... -תנאים מעולים -שכר של כ-57 ש""ח לשעה כולל התוספות! -ארוחות במתקן -אפשרות חיסכון וקידום בארגון למתאימים -5,000 ש""ח מענק לחבר מביא חבר",דרישות התפקיד רישיון נהיגה בתוקף יכולת למעבר הליך גיוס. 12 שנות לימוד שירות צבאי מלא.,כללי & משרות כלליות & מלקט/ת & חייל/ת משוחרר/ת & לוגיסטיקה / שילוח & מחסנאי/ת & מלגזן/ית & לוגיסטיקה כללי & מלקט/ת,https://www.drushim.co.il/job/30499810/27e26a69/
"נציגי/ות שירות טכני לחיפה- 3,000 ש""ח מענק!","חיפה |
ללא נסיון |
משרה מלאה ועוד
|
לפני 8 שעות","תיאור משרה אנחנו מגייסים את המומחים הבאים של עולם האינטרנט. הצטרפו אלינו לתפקיד המאפשר התפתחות בעולם התקשורת והמחשוב. בעלי/ות אוריינטציה טכנית? אנחנו מחפשים אתכם! הכשרה מקצועית עלינו! עבודה במשמרות גמישות. קו סלולר ושירותי סלקום TV בעלויות מסובסדות, אירועי חברה, מתנות, טיסות לחו""ל, חדר כושר, חדר אוכל ועוד. מתאים גם לחיילים/ות משוחררים/ות, סטודנטים/ות, משרת הורה. 3,000 ש""ח מענק לאחר חצי שנה! נשמע מתאים? נשמח להכיר!","דרישות התפקיד אוריינטציה טכנית. תודעת שרות גבוהה. עבודה במשמרות. מוקד 24/7, כולל סופ""ש וחגים. סלקום מעודדת ותומכת בהעסקת עובדים עם מוגבלויות.",שירות לקוחות & תמיכה טכנית & שירות לקוחות & מוקדן/ית,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-3802-%D7%A1%D7%9C%D7%A7%D7%95%D7%9D/
הצטרף/י כאחראי/ת הנדסה רפואית באסותא באר שבע,חסוי,"תיאור משרה בית החולים אסותא באר שבע אחראי/ת הנדסה רפואית.  • ניהול תחום ההנדסה הרפואית במרכז הרפואי • אחריות לכשירות ותפקוד המערכות הרפואיות במרכז • ביצוע בקרות, בהתאם לנהלי ולהוראות העבודה- על המערכות הרפואיות ועל הצוות • תכלול וביצוע תכנית עבודה שנתית לתחזוקת מנע של המכשור הרפואי • ניהול תקציב שנתי לרכש ציוד רפואי • ביצוע הדרכות למשתמשי הקצה בנושא בטיחות המטופל והציוד • ניהול צוות הנדסה רפואית, טכנאי שטח ומכשור וטכנולוג חדר ניתוח","דרישות התפקיד תעודה טכנולוג רפואי/מכשור רפואי מבה""ס להנדסה רפואית – חובה שליטה ביישומי OFFICE, תפנית, NESS, OUTLOOK ניסיון בתפקיד דומה- יתרון משמעותי",רפואה / בריאות & טכנאי/ת מכשור רפואי & רפואה - ניהול & רפואה - כללי,https://www.drushim.co.il/job/30439865/bf10bfc3/
למעבדת פתו-לאב דרוש/ה עובד/ת מעבדה,אסותא מרכזים רפואיים,"תיאור משרה דרוש/ה עובד/ת מעבדה אשר יבצע את בדיקות המעבדה הנדרשות ברמה מקצועית הגבוהה ביותר, על פי נהלי המעבדה במסגרת העבודה תוכלו לקבל הסמכות של עובד מעבדה בכיר ומנהל עבודה  התפקיד כולל: חיתוך רקמות לצורך אבחון פתולוגי, בעזרת מכשירי המעבדה ממשק שוטף עם גורמים מקצועיים שונים תעבדו במעבדת פתו-לאב שממוקמת בנס ציונה כחלק מצוות המעבדה המוביל שלנו  העבודה בימים א'- ה' בשעות 08:00-17:00, דרישה למשמרת ערב אחת בשבוע- 12:00-20:00. ימי שישי לסירוגין בשעות הבוקר",דרישות התפקיד מה אנחנו מחפשים? תואר ראשון במדעי החיים/ ביוטכנולוגיה/ חקלאות/ מדעי הרפואה/כימיה - חובה תעודת הכרה במעמד עובד מעבדה מטעם משרד הבריאות או לחילופין תואר שני ו/או שלישי בתחומי מדעי החיים - חובה ניסיון קודם בפתלוגיה - יתרון משמעותי,מדעים / ביוטק & לבורנט/ית & ביולוגיה & ביוטכנולוגיה,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-1500737-%D7%90%D7%A1%D7%95%D7%AA%D7%90/
עובד אחזקה למפעל בטחוני עם ידע בשיפוצים ואינסטלציה,איי פורס,תיאור משרה למפעל ביטחוני דרוש/ה עובד/ת למחלקת אחזקה בעל/ת רקע טכני בשיפוצים ואינסטלציה נכונות לעבודה פיזית תנאים מצויינים כוללל הסעות וארוחות,דרישות התפקיד ניסיון עם כלי עבודה ידניים,"בנייה ונדל""ן & שיפוצניק/ית & עובדי בניין & צבעים",https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-25488-%D7%90%D7%99%D7%99-%D7%A4%D7%95%D7%A8%D7%A1/
SAMSUNG מחפשת טכנאי סלולר לסניף אילת!,סאני תקשורת,"תיאור משרה - איתור תקלות ותיקון מכשירי טלפון סלולריים בדרג א’-ב’. - תפעול תוכנות ניהול, תוכנות תמיכה בטלפונים, OFFICE. - אחריות על מלאי החלפים בסניף. - מתן שירות ללקוחות בנושאים טכניים. - עמידה ביעדי איכות, תפוקות, שביעות רצון לקוחות, זמני תיקון. - משרה מלאה, ימים א'-ו'.  תנאים שווים במיוחד! • חברות במועדון ""HITECH-ZONE"" החל מהיום הראשון! • כרטיס סיבוס המקנה תקציב ארוחות חודשי על חשבוננו. • מתנות שוות בתאריכים הכי חשובים לכם בשנה.","דרישות התפקיד - ניסיון ממעבדה סלולארית או תעודת טכנאי/ת סלולר - חובה. - אנגלית טכנית - חובה. - אוריינטציה שירותית ומכירתית. - יכולת עבודה בלחץ, סדר וארגון. - נכונות לשעות נוספות על פי הצורך.",בעלי מקצוע & טכנאי/ת סלולר & טכנאי/ת,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-611233-%D7%A1%D7%A7%D7%99%D7%99%D7%9C%D7%A7%D7%A1-%D7%A7%D7%95%D7%A8%D7%A4%D7%95%D7%A8%D7%99%D7%99%D7%A9%D7%9F/
דרוש עובד כללי לחברת מיזוג אוויר,אמרון,"תיאור משרה לחברת מיזוג אוויר דרוש עובד כללי לעבודות התקנה, פריסת צנרת, תשתיות ניקוז, התקנות תעלות גמישות וכל עבודות נדרשות לביצוע מערכות מיזוג",דרישות התפקיד חריצות אמינות ניסיון בעבודה עם כלי עבודה חשמליים ניסיון בעבודה בגובה,בעלי מקצוע & מתקינים & טכנאי/ת מיזוג אוויר & רתכים / מסגרים,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-4086694-%D7%90%D7%9E%D7%A8%D7%95%D7%9F/
לחברת מחשוב בקרית גת - טכנאי PC למשרה התחלתית,כתום שרותי מחשוב,"תיאור משרה משרת ג'וניור! לחברת מחשוב המעניקה שירות ללקוחות מוסדיים, עסקיים ופרטיים דרוש טכנאי PC למשרת מעבדה ושטח. במסגרת התפקיד: כחלק מצוות הטכנאים בחברה תעסוק באבחון וטיפול בתקלות חומרה\תוכנה\רשת\ציוד היקפי ועוד במעבדת החברה או באתרי הלקוח התקנה, הרכבה שדרוג והגדרה של מחשבים וציודים חדשים","דרישות התפקיד מיומנויות טכניות ושירות לקוחות ברמה גבוהה, עצמאות, ויכולת חשיבה מחוץ לקופסא * ניסיון כטכנאי PC/תשתיות/ רשת(גם צבאי) – יתרון * חוש טכני מפותח * רישיון נהיגה- חובה * היכרות עם מערכות תקשורת ומתח נמוך – יתרון * תודעת שירות גבוהה * יחסי אנוש מצויינים * יכולת סדר וארגון * יכולת למידה והתנהלות עצמאית – חובה","הייטק-כללי & טכנאי/ת מחשבים & מנהל/ת רשת & תקשורת / שו""ב",https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-3590395-%D7%9B%D7%AA%D7%95%D7%9D-%D7%A9%D7%A8%D7%95%D7%AA%D7%99-%D7%9E%D7%97%D7%A9%D7%95%D7%91/
איש/ת System-Win התמחות במערכות SCCM ואוטומציה,matrix,"תיאור משרה השתלבות בצוות סיסטם איכותי וחזק, בארגון עם אלפי משתמשים ומאות שרתים שנמצא בתנופת עשיה ומעבר לטכנולוגיות מתקדמות וחדשניות. הצוות אמון על התפעול השוטף של ה-IT על כל סביבותיו משלב הייזום, יישום, תחזוקה, שדרוגים, פתרון תקלות, גיבויים בסביבות שרתים וירטואליים, פיסיים בדאטה סנטרים שונים ובשירות ענן. העבודה בפתח תקווה","דרישות התפקיד חמש שנות ניסיון לפחות כ- Windows System Admin עם התמחות במערכת SCCM בארגונים גדולים- תכנון, הקמה, שדרוג ותפעול ידע וניסיון בכתיבה ואפיון של Script (PS,VB)  ידע מעמיק בGroup Policy  ידע וניסיון מעמיק במערכות הפעלהWindows Server 2008/2012 R2/2016/2019/2022 -   ניסיון מארגונים בינוניים וגדולים עם אלפי תחנות ומאות שרתים נכונות לעבודה בשעות לא שגרתיות",הייטק-כללי & SYS ADMIN WIN & מנהל/ת רשת & תשתיות,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-4002125-%D7%9C%D7%99%D7%90%D7%AA%D7%9E%D7%A8%D7%9B%D7%96/
עוזר לאינסטלטור,"מרכז השיפוץ בע""מ",תיאור משרה עוזר אינסטלציה עם / בלי נסיון לעבודות שונות העבודה באתרים שונים באיזור ירושלים,"דרישות התפקיד חמש שנות ניסיון לפחות כ- Windows System Admin עם התמחות במערכת SCCM בארגונים גדולים- תכנון, הקמה, שדרוג ותפעול ידע וניסיון בכתיבה ואפיון של Script (PS,VB)  ידע מעמיק בGroup Policy  ידע וניסיון מעמיק במערכות הפעלהWindows Server 2008/2012 R2/2016/2019/2022 -   ניסיון מארגונים בינוניים וגדולים עם אלפי תחנות ומאות שרתים נכונות לעבודה בשעות לא שגרתיות","בנייה ונדל""ן & עובדי בניין",https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-1978169-%D7%9E%D7%A8%D7%9B%D7%96-%D7%94%D7%A9%D7%99%D7%A4%D7%95%D7%A5/
אנשי/ות אחזקה למפעל תעשייתי בשדרות,- חסוי -,תיאור משרה למפעל מוביל בתעשייה דרוש/ה איש\ת אחזקה. מתן מענה ותיקון תקלות שבר במכונות הייצור ואחזקה שוטפת. אחריות על תפעול ותחזוקה מונעת של המערכות התומכות בייצור. אחריות על אחזקת מבנה ותשתיות המפעל. הדרכת העובדים בתפעול המכונות. ניהול מלאי חלקי חילוף.,"דרישות התפקיד בעל רישיון חשמלאי מוסמך – יתרון. ניסיון בתחום חשמל מכונות - יתרון. מכונאי עם ניסיון בציוד סובב - יתרון. ניסיון בתחום המכניקה, האלקטרומכניקה, החלפת גירים, מסועים, גלילים ממוסבים - יתרון. ניסיון ממפעל יצרני מתחום הטקסטיל – יתרון. ידע במכונות תפירה - יתרון. ידע במסגרות קלה - יתרון. איתור ותיקון תקלות חשמל ובקרה במכונות ייצור. איתור וטיפול בתקלות מבנה ותשתיות. נכונות לעבודה פיזית. ימים א’-ה’: עבודה בשעות .07:00-16:00 יום ו’ לסרוגין: עבודה בשעות 07:00-12:00.",תעשיה / ייצור & חשמל ואלקטרוניקה & תחזוקה,https://www.drushim.co.il/job/30564125/e9e1d715/
"תומך/ת טכני לחברת תוכנה מובילה- בב""ש",אוטוסופט,"תיאור משרה דרוש/ה תומך/ת טכני/ת בתוכנה לניהול עסקי בבאר שבע היקף משרה מלאה, תנאים טובים למתאימים/ות! **** הכשרה על חשבוננו, אפשרויות קידום נרחבות. מתאים גם ליוצאי יחידות מחשוב, ללא ניסיון. עבודה לטווח ארוך.","דרישות התפקיד -מתאים ליוצאי/ות יחידת מחשוב מהצבא -יתרון להכרות עם עולם הקופות הרושמות / קמעונאות -ידע בהנה""ח - יתרון -יכולת הבנה טכנית",הייטק-כללי & טכנאי/ת מחשבים & הדרכה / הטמעה & HELP DESK / תמיכה,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-889868-%D7%90%D7%95%D7%98%D7%A1%D7%95%D7%A4%D7%98/
עובד/ת אחזקה למפעל בית זיקוק,און גרד,"תיאור משרה דרוש/ה מסגר/ית או עובד/ת בעל/ ת יכולות ורקע טכני מובהק! התפקיד כולל פירוק של חלקים סטטים ממתקן תעשייתי מתקדם על פי נהלים , ביצוע תיקון בסדנאות והחזרתו לפעולה. יכולת עבודה עם כלי עבודה שונים. למשל: פירוק שסתומים מהמתקן, הבאה לסדנא לתיקון והתקנה. השתלבות בצוות איכותי, מקצועי ומגובש, עבודה טכנית ייחודית כאשר ההכשרה המלאה תינתן במסגרת התפקיד. עבודה לטווח ארוך. עובדי חברה מהיום הראשון + תנאי הסכם קיבוצי",דרישות התפקיד רקע טכני מובהק יכולת ונכונות לעבודה בגובה נכונות לעבודה לטווח הארוך משרת בוקר + ש.נ והקפצות לפי צורך,תעשיה / ייצור & רתכים / מסגרים & טכנאי/ת - תעשייה וייצור,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-66047-%D7%90%D7%95%D7%9F-%D7%92%D7%A8%D7%93/
"נציגי/ות שירות טכני לחיפה- 3,000 ש""ח מענק!",סלקום,"תיאור משרה אנחנו מגייסים את המומחים הבאים של עולם האינטרנט. הצטרפו אלינו לתפקיד המאפשר התפתחות בעולם התקשורת והמחשוב. בעלי/ות אוריינטציה טכנית? אנחנו מחפשים אתכם! הכשרה מקצועית עלינו! עבודה במשמרות גמישות. קו סלולר ושירותי סלקום TV בעלויות מסובסדות, אירועי חברה, מתנות, טיסות לחו""ל, חדר כושר, חדר אוכל ועוד. מתאים גם לחיילים/ות משוחררים/ות, סטודנטים/ות, משרת הורה. מענק של 3,000 לאחר חצי שנה! נשמע מתאים? נשמח להכיר!","דרישות התפקיד אוריינטציה טכנית. תודעת שרות גבוהה. עבודה במשמרות. מוקד 24/7, כולל סופ""ש וחגים. סלקום מעודדת ותומכת בהעסקת עובדים עם מוגבלויות.",שירות לקוחות & תמיכה טכנית & שירות לקוחות & מוקדן/ית,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-3802-%D7%A1%D7%9C%D7%A7%D7%95%D7%9D/
מהנדס/ת שירות בתחום התקשורת,מוטורולה סולושנס ישראל,"תיאור משרה לחברת מוטורולה סולושנס הממוקמת באיירפורט סיטי (קריית שדה התעופה) דרוש/ה מהנדס/ת שירות בתחום התקשורת להקמה ותחזוקה של מערכות אינטגרציה מורכבות. במסגרת התפקיד: יישום פרויקטים בטחוניים בתחום התקשורת תפעול וטיפול בתקלות הפעלה, הגדרה, תמיכה בסביבות תקשורת מורכבות עבודה משולבת של משרד ושטח","דרישות התפקיד הנדסאי/ת או טכנאי/ת תקשורת ניסיון מוכח בתחום הרשתות IP ותקשורת נתונים - חובה הסמכת CCNA / CCNP -יתרון משמעותי הבנה של אינטגרציה בין מערכות מתקדמות. ידע מעמיק ונסיון מעשי באבטחת מידע ומבנה רשתות עבודה בסביבת LAN/WAN ב-Data-Center בקיאות בטיפול ציודי FW ומתגים שונים כולל אפיון ,שדרוג והתקנות חדשות. ניסיון בציוד של היצרנים הבאים : Cisco,Fortinet,Juniper,Aruba ידע בפרוטוקולי ניתוב לרבות BGP,MPLS,IPVPN ראייה מרחבית ומערכתית, יכולת למידה עצמית גבוהה, תודעת שירות. יכולת התמודדות במצבי לחץ. עבודה בצוות ושיתוף פעולה . רישיון נהיגה - חובה.","הייטק-כללי & איש/ת IT & תקשורת / שו""ב & מנהל/ת רשת",https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-1010-%D7%9E%D7%95%D7%98%D7%95%D7%A8%D7%95%D7%9C%D7%94-%D7%A1%D7%95%D7%9C%D7%95%D7%A9%D7%A0%D7%A1-%D7%99%D7%A9%D7%A8%D7%90%D7%9C/
"חשמלאי/ת / איש/ת אחזקה למפעל ד""ר פישר","ד""ר פישר",תיאור משרה טיפול בתקלות בקווי הייצור עבודה בצוותי אחזקה מכאנית וחשמל,"דרישות התפקיד חשמלאי מוסמך ומעשי - חובה ניסיון במכשור תעשייתי - חובה הבנת שרטוטי חשמל, מכשור ובקרה - חובה יכולת עבודה מול מחשב - חובה היכרות וניסיון עם תכנות בקרים מתוכנתים - יתרון אנגלית טכנית - חובה משרה מלאה 5 ימים בשבוע 07:00-16:00 עם גמישות לשעות נוספות עפ""י צורך וימי שישי לפי הצורך.  **המשרה רשומה בלשון זכר- אך פונה לשני המינים.",בעלי מקצוע & אחזקה & חשמלאי & טכנאי/ת,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-3430472-%D7%93%D7%A8-%D7%A4%D7%99%D7%A9%D7%A8/
אב/אם בית,- חסוי -,"תיאור משרה לחברה באזור השרון דרוש/ה אב/אם בית. אחריות שוטפת על תחזוקה של המשרדים, ביצוע שליחויות, תיאום והתנהלות מול ספקים, הזמנות ציוד, ניהול מלאי מחסן, בקרה על צוות ניקיון. סיוע תפעולי למחלקות השונות ומתן מענה לפניות כלל עובדי החברה. עבודה במשרה מלאה בימים א'-ה' . עובד/ת חברה מהיום הראשון.",דרישות התפקיד נסיון קודם בתפקיד דומה - חובה נסיון בעבודה מול ספקים ורכש היכרות עם תוכנות ה- OFFICE ידע באחזקה ואוריינטציה טכנית ניידות תודעת שירות גבוהה ויחסי אנוש טובים,בעלי מקצוע & אחזקה & מפקח/ת ניקיון & מנהל/ת עבודה,https://www.drushim.co.il/job/30497872/47dced83/
מכונאי/ת רכב כבד למרכז שירות ברמלה,מאיר חברה למכוניות,"תיאור משרה בואו להיות חלק מההצלחה המשפחתית של ""מאיר"" חברה למכוניות ומשאיות אצלנו תהנו מתנאים טובים, התפתחות מקצועית ואישית. אנחנו מגייסים מכונאי/ת למרכז שירות רכב כבד ברמלה מענק חג ( משכורת נוספת ) מענק התמדה ארוחות צהריים מסובסדות קרן השתלמות ביטוח רפואי פרטי מסובסד חנייה מסודרת פעילויות רווחה מגוונות",דרישות התפקיד ניסיון במכונאות - חובה,"רכב / תחבורה & מכונאי/ת רכב & מפעיל/ת צמ""ה & דיאגנוסטיקה",https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-181567-%D7%9E%D7%90%D7%99%D7%A8-%D7%97%D7%91%D7%A8%D7%94-%D7%9C%D7%9E%D7%9B%D7%95%D7%A0%D7%99%D7%95%D7%AA/
דרוש/ה מסגר/איש/ת אחזקה,"""שטיבל"" טחנות קמח",תיאור משרה לחברה מובילה בתחומה באזור נתניה דרוש/ה מסגר/ איש/ת אחזקת מכונות הידראוליקה/ פנאומטיקה משרה מלאה א-ה +שעות נוספות וימי שישי על פי הצורך. תנאים טובים למתאימיםות,דרישות התפקיד - ניסיון כאיש/ת אחזקה/מסגרות בתעשייה - יכולת סדר וארגון -יכולת עבודה במשרה מלאה -זמינות מידית-יתרון גדול,תעשיה / ייצור & רתכים / מסגרים & טכנאי/ת - תעשייה וייצור & תחזוקה,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-970181-%D7%98%D7%97%D7%A0%D7%AA-%D7%A7%D7%9E%D7%97-%D7%91%D7%90%D7%A8-%D7%A9%D7%91%D7%A2/
למרכז שירות רמלה דרוש/ה איש/ת דיאגנוסטיקה רכב,מאיר חברה למכוניות,תיאור משרה למרכז שירות ברמלה דרוש/ה איש/ת דיאגנוסטיקה תנאים מעולים למתאימים/ות,דרישות התפקיד ניסיון בתחום - חובה הנדסאי רכב - יתרון,רכב / תחבורה & מכונאי/ת רכב & דיאגנוסטיקה & חשמלא/ית רכב,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-181567-%D7%9E%D7%90%D7%99%D7%A8-%D7%97%D7%91%D7%A8%D7%94-%D7%9C%D7%9E%D7%9B%D7%95%D7%A0%D7%99%D7%95%D7%AA/
